+-------+-----+------+-----+-----+-----+--------+------------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+------------+------------+-------------+------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                         URI                          |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY)  | MAX(BODY)  |  SUM(BODY)  | AVG(BODY)  |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AFJPVTG0KSH1X9FJA8SYB/status   | 0.064 | 0.064 | 0.064   | 0.064 | 0.064 | 0.064 | 0.064 | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 18    | 0   | 18   | 0   | 0   | 0   | POST   | /api/app/users                                       | 0.004 | 0.308 | 1.116   | 0.062 | 0.220 | 0.308 | 0.308 | 0.085  | 86.000     | 86.000     | 1548.000    | 86.000     |
| 33    | 0   | 33   | 0   | 0   | 0   | POST   | /api/app/rides/estimated-fare                        | 0.004 | 0.172 | 1.824   | 0.055 | 0.132 | 0.144 | 0.172 | 0.047  | 26.000     | 29.000     | 909.000     | 27.545     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AES1XJ30D3MJ7V8NT5F6X/status   | 0.052 | 0.052 | 0.052   | 0.052 | 0.052 | 0.052 | 0.052 | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AEPWW4J7NFMJVWEDR91TQ/status   | 0.040 | 0.056 | 0.096   | 0.048 | 0.056 | 0.056 | 0.056 | 0.008  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AE1P69W2P9YV4WDHFTJ3S/status   | 0.044 | 0.044 | 0.044   | 0.044 | 0.044 | 0.044 | 0.044 | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AE1JYXAGGC3QD9TNS6BNJ/status   | 0.040 | 0.040 | 0.040   | 0.040 | 0.040 | 0.040 | 0.040 | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 22    | 0   | 22   | 0   | 0   | 0   | POST   | /api/chair/chairs                                    | 0.004 | 0.248 | 0.564   | 0.026 | 0.016 | 0.144 | 0.248 | 0.056  | 75.000     | 75.000     | 1650.000    | 75.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AE1G65XN3QEN94GVHTDWG/status   | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AE1QY5GAQH7ZHDVE79C6S/status   | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 5     | 0   | 5    | 0   | 0   | 0   | POST   | /api/owner/owners                                    | 0.004 | 0.012 | 0.032   | 0.006 | 0.012 | 0.012 | 0.012 | 0.003  | 125.000    | 125.000    | 625.000     | 125.000    |
| 2842  | 0   | 2839 | 0   | 0   | 3   | GET    | /api/internal/matching                               | 0.004 | 1.364 | 16.799  | 0.006 | 0.004 | 0.008 | 0.072 | 0.037  | 0.000      | 69.000     | 198.000     | 0.070      |
| 242   | 0   | 24   | 218 | 0   | 0   | GET    | /assets/components-Cbm4tYXz.js                       | 0.000 | 0.004 | 0.020   | 0.000 | 0.000 | 0.000 | 0.003 | 0.000  | 0.000      | 184569.000 | 4429656.000 | 18304.364  |
